Date,Close
2011-05-12,29.200000762939453
2011-05-13,28.809999465942383
2011-05-16,28.899999618530273
2011-05-17,28.889999389648438
2011-05-18,29.940000534057617
2011-05-19,29.90999984741211
2011-05-20,29.479999542236328
2011-05-23,29.420000076293945
2011-05-24,29.139999389648438
2011-05-25,29.170000076293945
2011-05-26,29.670000076293945
2011-05-27,30.1299991607666
2011-05-31,30.280000686645508
2011-06-01,29.530000686645508
2011-06-02,29.559999465942383
2011-06-03,29.030000686645508
2011-06-06,28.56999969482422
2011-06-07,28.649999618530273
2011-06-08,28.700000762939453
2011-06-09,28.940000534057617
2011-06-10,28.049999237060547
2011-06-13,27.780000686645508
2011-06-14,28.1299991607666
2011-06-15,27.799999237060547
2011-06-16,27.770000457763672
2011-06-17,27.75
2011-06-20,27.889999389648438
2011-06-21,28.639999389648438
2011-06-22,28.5
2011-06-23,28.389999389648438
2011-06-24,28.0
2011-06-27,28.739999771118164
2011-06-28,29.389999389648438
2011-06-29,29.600000381469727
2011-06-30,30.670000076293945
2011-07-01,31.110000610351562
2011-07-05,31.209999084472656
2011-07-06,30.979999542236328
2011-07-07,31.75
2011-07-08,31.780000686645508
2011-07-11,31.229999542236328
2011-07-12,31.049999237060547
2011-07-13,31.610000610351562
2011-07-14,30.950000762939453
2011-07-15,30.770000457763672
2011-07-18,30.670000076293945
2011-07-19,31.389999389648438
2011-07-20,31.59000015258789
2011-07-21,31.90999984741211
2011-07-22,32.0099983215332
2011-07-25,31.690000534057617
2011-07-26,31.56999969482422
2011-07-27,31.290000915527344
2011-07-28,31.110000610351562
2011-07-29,29.6299991607666
2011-08-01,29.8799991607666
2011-08-02,28.56999969482422
2011-08-03,28.799999237060547
2011-08-04,26.719999313354492
2011-08-05,25.1200008392334
2011-08-08,22.639999389648438
2011-08-09,22.579999923706055
2011-08-10,21.65999984741211
2011-08-11,22.719999313354492
2011-08-12,23.100000381469727
2011-08-15,23.639999389648438
2011-08-16,23.479999542236328
2011-08-17,23.520000457763672
2011-08-18,22.219999313354492
2011-08-19,21.860000610351562
2011-08-22,21.3700008392334
2011-08-23,21.989999771118164
2011-08-24,22.239999771118164
2011-08-25,21.809999465942383
2011-08-26,22.239999771118164
2011-08-29,23.31999969482422
2011-08-30,23.34000015258789
2011-08-31,24.860000610351562
2011-09-01,25.0
2011-09-02,24.299999237060547
2011-09-06,24.059999465942383
2011-09-07,25.540000915527344
2011-09-08,25.110000610351562
2011-09-09,24.420000076293945
2011-09-12,24.40999984741211
2011-09-13,25.09000015258789
2011-09-14,25.709999084472656
2011-09-15,25.81999969482422
2011-09-16,26.290000915527344
2011-09-19,27.260000228881836
2011-09-20,27.229999542236328
2011-09-21,26.270000457763672
2011-09-22,25.399999618530273
2011-09-23,26.760000228881836
2011-09-26,27.6299991607666
2011-09-27,27.90999984741211
2011-09-28,27.15999984741211
2011-09-29,26.190000534057617
2011-09-30,25.049999237060547
2011-10-03,23.6200008392334
2011-10-04,24.799999237060547
2011-10-05,24.920000076293945
2011-10-06,25.059999465942383
2011-10-07,26.18000030517578
2011-10-10,27.559999465942383
2011-10-11,27.579999923706055
2011-10-12,27.6299991607666
2011-10-13,27.309999465942383
2011-10-14,27.5
2011-10-17,26.68000030517578
2011-10-18,26.1299991607666
2011-10-19,25.600000381469727
2011-10-20,25.479999542236328
2011-10-21,25.90999984741211
2011-10-24,26.450000762939453
2011-10-25,25.81999969482422
2011-10-26,25.979999542236328
2011-10-27,25.440000534057617
2011-10-28,24.440000534057617
2011-10-31,24.170000076293945
2011-11-01,23.84000015258789
2011-11-02,23.690000534057617
2011-11-03,23.68000030517578
2011-11-04,23.479999542236328
2011-11-07,24.65999984741211
2011-11-08,24.420000076293945
2011-11-09,24.15999984741211
2011-11-10,25.209999084472656
2011-11-11,25.780000686645508
2011-11-14,25.559999465942383
2011-11-15,24.190000534057617
2011-11-16,24.040000915527344
2011-11-17,24.6200008392334
2011-11-18,24.729999542236328
2011-11-21,23.59000015258789
2011-11-22,23.760000228881836
2011-11-23,23.270000457763672
2011-11-25,23.84000015258789
2011-11-28,24.030000686645508
2011-11-29,24.010000228881836
2011-11-30,24.56999969482422
2011-12-01,24.579999923706055
2011-12-02,26.209999084472656
2011-12-05,27.3700008392334
2011-12-06,26.899999618530273
2011-12-07,26.459999084472656
2011-12-08,25.34000015258789
2011-12-09,25.829999923706055
2011-12-12,25.68000030517578
2011-12-13,26.25
2011-12-14,25.959999084472656
2011-12-15,26.18000030517578
2011-12-16,25.780000686645508
2011-12-19,25.139999389648438
2011-12-20,27.459999084472656
2011-12-21,27.760000228881836
2011-12-22,28.329999923706055
2011-12-23,29.0
2011-12-27,28.610000610351562
2011-12-28,27.90999984741211
2011-12-29,28.420000076293945
2011-12-30,28.479999542236328
2012-01-03,29.06999969482422
2012-01-04,29.459999084472656
2012-01-05,29.530000686645508
2012-01-06,28.739999771118164
2012-01-09,28.790000915527344
2012-01-10,28.8799991607666
2012-01-11,28.709999084472656
2012-01-12,28.68000030517578
2012-01-13,28.75
2012-01-17,29.100000381469727
2012-01-18,29.059999465942383
2012-01-19,29.989999771118164
2012-01-20,28.860000610351562
2012-01-23,28.6299991607666
2012-01-24,28.850000381469727
2012-01-25,28.719999313354492
2012-01-26,28.729999542236328
2012-01-27,27.639999389648438
2012-01-30,28.40999984741211
2012-01-31,27.920000076293945
2012-02-01,28.43000030517578
2012-02-02,28.3700008392334
2012-02-03,28.90999984741211
2012-02-06,28.579999923706055
2012-02-07,28.530000686645508
2012-02-08,27.950000762939453
2012-02-09,28.6200008392334
2012-02-10,28.5
2012-02-13,28.350000381469727
2012-02-14,28.360000610351562
2012-02-15,29.049999237060547
2012-02-16,29.540000915527344
2012-02-17,29.020000457763672
2012-02-21,28.760000228881836
2012-02-22,29.15999984741211
2012-02-23,29.6200008392334
2012-02-24,28.799999237060547
2012-02-27,29.190000534057617
2012-02-28,29.229999542236328
2012-02-29,29.170000076293945
2012-03-01,28.790000915527344
2012-03-02,29.270000457763672
2012-03-05,29.399999618530273
2012-03-06,29.540000915527344
2012-03-07,31.219999313354492
2012-03-08,31.350000381469727
2012-03-09,31.459999084472656
2012-03-12,31.100000381469727
2012-03-13,31.59000015258789
2012-03-14,31.3799991607666
2012-03-15,31.829999923706055
2012-03-16,31.510000228881836
2012-03-19,31.43000030517578
2012-03-20,31.200000762939453
2012-03-21,32.349998474121094
2012-03-22,32.900001525878906
2012-03-23,32.79999923706055
2012-03-26,33.029998779296875
2012-03-27,32.529998779296875
2012-03-28,32.470001220703125
2012-03-29,32.560001373291016
2012-03-30,32.93000030517578
2012-04-02,33.58000183105469
2012-04-03,33.290000915527344
2012-04-04,32.65999984741211
2012-04-05,32.90999984741211
2012-04-09,32.18000030517578
2012-04-10,31.399999618530273
2012-04-11,31.93000030517578
2012-04-12,32.0099983215332
2012-04-13,31.690000534057617
2012-04-16,31.440000534057617
2012-04-17,31.829999923706055
2012-04-18,30.75
2012-04-19,31.440000534057617
2012-04-20,31.649999618530273
2012-04-23,31.1200008392334
2012-04-24,30.969999313354492
2012-04-25,31.639999389648438
2012-04-26,31.809999465942383
2012-04-27,32.150001525878906
2012-04-30,31.969999313354492
2012-05-01,31.979999542236328
2012-05-02,32.130001068115234
2012-05-03,32.61000061035156
2012-05-04,31.309999465942383
2012-05-07,30.93000030517578
2012-05-08,30.899999618530273
2012-05-09,30.290000915527344
2012-05-10,30.809999465942383
2012-05-11,30.829999923706055
2012-05-14,30.59000015258789
2012-05-15,30.170000076293945
2012-05-16,30.030000686645508
2012-05-17,29.139999389648438
2012-05-18,28.479999542236328
2012-05-21,28.639999389648438
2012-05-22,28.5
2012-05-23,28.3700008392334
2012-05-24,28.510000228881836
2012-05-25,28.239999771118164
2012-05-29,28.979999542236328
2012-05-30,28.469999313354492
2012-05-31,28.040000915527344
2012-06-01,26.969999313354492
2012-06-04,26.850000381469727
2012-06-05,27.09000015258789
2012-06-06,27.81999969482422
2012-06-07,27.649999618530273
2012-06-08,27.899999618530273
2012-06-11,27.520000457763672
2012-06-12,27.469999313354492
2012-06-13,26.950000762939453
2012-06-14,27.219999313354492
2012-06-15,27.780000686645508
2012-06-18,27.6200008392334
2012-06-19,28.030000686645508
2012-06-20,28.450000762939453
2012-06-21,27.850000381469727
2012-06-22,28.3700008392334
2012-06-25,26.989999771118164
2012-06-26,27.09000015258789
2012-06-27,27.299999237060547
2012-06-28,27.549999237060547
2012-06-29,28.549999237060547
2012-07-02,28.719999313354492
2012-07-03,28.850000381469727
2012-07-05,28.540000915527344
2012-07-06,28.479999542236328
2012-07-09,28.260000228881836
2012-07-10,27.75
2012-07-11,26.799999237060547
2012-07-12,26.309999465942383
2012-07-13,27.329999923706055
2012-07-16,27.6200008392334
2012-07-17,28.899999618530273
2012-07-18,28.84000015258789
2012-07-19,29.8799991607666
2012-07-20,29.489999771118164
2012-07-23,28.920000076293945
2012-07-24,28.600000381469727
2012-07-25,29.15999984741211
2012-07-26,29.959999084472656
2012-07-27,30.969999313354492
2012-07-30,31.1200008392334
2012-07-31,30.760000228881836
2012-08-01,30.559999465942383
2012-08-02,29.75
2012-08-03,30.440000534057617
2012-08-06,30.5
2012-08-07,30.670000076293945
2012-08-08,30.600000381469727
2012-08-09,30.989999771118164
2012-08-10,30.90999984741211
2012-08-13,31.010000228881836
2012-08-14,30.6299991607666
2012-08-15,31.049999237060547
2012-08-16,31.0
2012-08-17,31.790000915527344
2012-08-20,31.489999771118164
2012-08-21,31.079999923706055
2012-08-22,31.530000686645508
2012-08-23,32.0
2012-08-24,32.27000045776367
2012-08-27,32.02000045776367
2012-08-28,31.829999923706055
2012-08-29,31.829999923706055
2012-08-30,31.84000015258789
2012-08-31,31.989999771118164
2012-09-04,31.020000457763672
2012-09-05,32.349998474121094
2012-09-06,32.59000015258789
2012-09-07,32.349998474121094
2012-09-10,32.2599983215332
2012-09-11,32.560001373291016
2012-09-12,32.70000076293945
2012-09-13,33.150001525878906
2012-09-14,33.06999969482422
2012-09-17,32.0099983215332
2012-09-18,31.979999542236328
2012-09-19,31.350000381469727
2012-09-20,30.979999542236328
2012-09-21,31.90999984741211
2012-09-24,31.329999923706055
2012-09-25,31.139999389648438
2012-09-26,30.40999984741211
2012-09-27,30.969999313354492
2012-09-28,30.610000610351562
2012-10-01,30.290000915527344
2012-10-02,30.690000534057617
2012-10-03,31.93000030517578
2012-10-04,32.27000045776367
2012-10-05,32.119998931884766
2012-10-08,32.119998931884766
2012-10-09,32.150001525878906
2012-10-10,32.279998779296875
2012-10-11,33.70000076293945
2012-10-12,33.38999938964844
2012-10-15,34.529998779296875
2012-10-16,34.2599983215332
2012-10-17,34.119998931884766
2012-10-18,35.7400016784668
2012-10-19,35.470001220703125
2012-10-22,36.630001068115234
2012-10-23,36.0
2012-10-24,35.47999954223633
2012-10-25,35.77000045776367
2012-10-26,35.54999923706055
2012-10-31,35.630001068115234
2012-11-01,36.0
2012-11-02,35.38999938964844
2012-11-05,34.83000183105469
2012-11-06,36.0
2012-11-07,35.11000061035156
2012-11-08,35.470001220703125
2012-11-09,35.86000061035156
2012-11-12,35.7400016784668
2012-11-13,35.16999816894531
2012-11-14,34.06999969482422
2012-11-15,34.630001068115234
2012-11-16,35.54999923706055
2012-11-19,35.02000045776367
2012-11-20,34.849998474121094
2012-11-21,35.09000015258789
2012-11-23,35.75
2012-11-26,35.29999923706055
2012-11-27,34.38999938964844
2012-11-28,34.630001068115234
2012-11-29,35.779998779296875
2012-11-30,37.040000915527344
2012-12-03,36.58000183105469
2012-12-04,37.20000076293945
2012-12-05,36.130001068115234
2012-12-06,37.33000183105469
2012-12-07,37.68000030517578
2012-12-10,37.150001525878906
2012-12-11,37.02000045776367
2012-12-12,36.66999816894531
2012-12-13,36.209999084472656
2012-12-14,36.279998779296875
2012-12-17,36.220001220703125
2012-12-18,35.790000915527344
2012-12-19,35.61000061035156
2012-12-20,36.72999954223633
2012-12-21,35.54999923706055
2012-12-24,35.13999938964844
2012-12-26,34.939998626708984
2012-12-27,35.810001373291016
2012-12-28,35.43000030517578
2012-12-31,36.400001525878906
2013-01-02,36.959999084472656
2013-01-03,36.93000030517578
2013-01-04,36.88999938964844
2013-01-07,36.34000015258789
2013-01-08,35.970001220703125
2013-01-09,36.849998474121094
2013-01-10,36.95000076293945
2013-01-11,36.209999084472656
2013-01-14,36.709999084472656
2013-01-15,37.060001373291016
2013-01-16,37.349998474121094
2013-01-17,37.75
2013-01-18,37.91999816894531
2013-01-22,37.5
2013-01-23,37.2400016784668
2013-01-24,36.630001068115234
2013-01-25,37.72999954223633
2013-01-28,37.5099983215332
2013-01-29,37.939998626708984
2013-01-30,37.65999984741211
2013-01-31,37.2599983215332
2013-02-01,37.68000030517578
2013-02-04,36.65999984741211
2013-02-05,37.20000076293945
2013-02-06,37.0
2013-02-07,37.13999938964844
2013-02-08,37.63999938964844
2013-02-11,37.11000061035156
2013-02-12,37.65999984741211
2013-02-13,37.279998779296875
2013-02-14,36.84000015258789
2013-02-15,36.93000030517578
2013-02-19,36.09000015258789
2013-02-20,36.029998779296875
2013-02-21,35.040000915527344
2013-02-22,35.09000015258789
2013-02-25,34.849998474121094
2013-02-26,35.13999938964844
2013-02-27,34.869998931884766
2013-02-28,34.79999923706055
2013-03-01,34.70000076293945
2013-03-04,34.59000015258789
2013-03-05,34.709999084472656
2013-03-06,34.189998626708984
2013-03-07,34.439998626708984
2013-03-08,34.45000076293945
2013-03-11,34.95000076293945
2013-03-12,35.02000045776367
2013-03-13,34.650001525878906
2013-03-14,34.22999954223633
2013-03-15,35.150001525878906
2013-03-18,34.720001220703125
2013-03-19,34.66999816894531
2013-03-20,36.47999954223633
2013-03-21,36.849998474121094
2013-03-22,37.790000915527344
2013-03-25,37.970001220703125
2013-03-26,37.959999084472656
2013-03-27,38.02000045776367
2013-03-28,37.900001525878906
2013-04-01,38.040000915527344
2013-04-02,38.06999969482422
2013-04-03,36.66999816894531
2013-04-04,36.9900016784668
2013-04-05,37.20000076293945
2013-04-08,36.400001525878906
2013-04-09,36.2400016784668
2013-04-10,36.689998626708984
2013-04-11,36.630001068115234
2013-04-12,37.630001068115234
2013-04-15,36.77000045776367
2013-04-16,37.93000030517578
2013-04-17,37.83000183105469
2013-04-18,38.45000076293945
2013-04-19,39.0
2013-04-22,40.099998474121094
2013-04-23,39.86000061035156
2013-04-24,39.2599983215332
2013-04-25,40.220001220703125
2013-04-26,39.9900016784668
2013-04-29,40.560001373291016
2013-04-30,39.189998626708984
2013-05-01,39.13999938964844
2013-05-02,39.279998779296875
2013-05-03,39.68000030517578
2013-05-06,39.97999954223633
2013-05-07,40.779998779296875
2013-05-08,39.61000061035156
2013-05-09,38.79999923706055
2013-05-10,39.189998626708984
2013-05-13,38.810001373291016
2013-05-14,38.84000015258789
2013-05-15,39.20000076293945
2013-05-16,38.689998626708984
2013-05-17,38.9900016784668
2013-05-20,38.70000076293945
2013-05-21,39.93000030517578
2013-05-22,39.31999969482422
2013-05-23,39.38999938964844
2013-05-24,39.33000183105469
2013-05-28,40.13999938964844
2013-05-29,39.25
2013-05-30,39.52000045776367
2013-05-31,38.540000915527344
2013-06-03,38.63999938964844
2013-06-04,38.81999969482422
2013-06-05,38.29999923706055
2013-06-06,38.58000183105469
2013-06-07,39.13999938964844
2013-06-10,38.86000061035156
2013-06-11,39.16999816894531
2013-06-12,37.709999084472656
2013-06-13,38.470001220703125
2013-06-14,39.599998474121094
2013-06-17,38.83000183105469
2013-06-18,39.09000015258789
2013-06-19,39.27000045776367
2013-06-20,39.18000030517578
2013-06-21,40.40999984741211
2013-06-24,39.16999816894531
2013-06-25,40.029998779296875
2013-06-26,40.20000076293945
2013-06-27,41.439998626708984
2013-06-28,42.52000045776367
2013-07-01,42.91999816894531
2013-07-02,42.650001525878906
2013-07-03,42.63999938964844
2013-07-05,42.97999954223633
2013-07-08,42.810001373291016
2013-07-09,41.7400016784668
2013-07-10,41.65999984741211
2013-07-11,42.04999923706055
2013-07-12,43.119998931884766
2013-07-15,44.45000076293945
2013-07-16,44.63999938964844
2013-07-17,45.939998626708984
2013-07-18,46.630001068115234
2013-07-19,45.540000915527344
2013-07-22,45.619998931884766
2013-07-23,45.380001068115234
2013-07-24,44.790000915527344
2013-07-25,44.22999954223633
2013-07-26,44.400001525878906
2013-07-29,43.619998931884766
2013-07-30,43.290000915527344
2013-07-31,44.650001525878906
2013-08-01,45.0099983215332
2013-08-02,45.220001220703125
2013-08-05,44.709999084472656
2013-08-06,44.90999984741211
2013-08-07,45.31999969482422
2013-08-08,44.88999938964844
2013-08-09,45.63999938964844
2013-08-12,45.7599983215332
2013-08-13,45.130001068115234
2013-08-14,44.7599983215332
2013-08-15,44.290000915527344
2013-08-16,44.5
2013-08-19,44.06999969482422
2013-08-20,44.459999084472656
2013-08-21,44.31999969482422
2013-08-22,44.689998626708984
2013-08-23,44.90999984741211
2013-08-26,44.959999084472656
2013-08-27,44.290000915527344
2013-08-28,44.4900016784668
2013-08-29,44.36000061035156
2013-08-30,44.959999084472656
2013-09-03,45.79999923706055
2013-09-04,45.86000061035156
2013-09-05,46.310001373291016
2013-09-06,46.619998931884766
2013-09-09,46.11000061035156
2013-09-10,46.72999954223633
2013-09-11,47.029998779296875
2013-09-12,46.959999084472656
2013-09-13,47.720001220703125
2013-09-16,46.939998626708984
2013-09-17,47.25
2013-09-18,48.09000015258789
2013-09-19,47.810001373291016
2013-09-20,47.27000045776367
2013-09-23,46.84000015258789
2013-09-24,46.04999923706055
2013-09-25,44.40999984741211
2013-09-26,44.439998626708984
2013-09-27,44.459999084472656
2013-09-30,45.0099983215332
2013-10-01,45.68000030517578
2013-10-02,47.97999954223633
2013-10-03,46.83000183105469
2013-10-04,48.470001220703125
2013-10-07,48.70000076293945
2013-10-08,47.36000061035156
2013-10-09,46.630001068115234
2013-10-10,47.68000030517578
2013-10-11,47.880001068115234
2013-10-14,47.650001525878906
2013-10-15,48.13999938964844
2013-10-16,48.599998474121094
2013-10-17,48.88999938964844
2013-10-18,49.130001068115234
2013-10-21,49.220001220703125
2013-10-22,49.150001525878906
2013-10-23,49.13999938964844
2013-10-24,49.279998779296875
2013-10-25,48.66999816894531
2013-10-28,48.65999984741211
2013-10-29,48.43000030517578
2013-10-30,47.880001068115234
2013-10-31,48.22999954223633
2013-11-01,48.5
2013-11-04,48.439998626708984
2013-11-05,48.86000061035156
2013-11-06,48.84000015258789
2013-11-07,48.20000076293945
2013-11-08,48.25
2013-11-11,47.5
2013-11-12,50.349998474121094
2013-11-13,51.52000045776367
2013-11-14,51.060001373291016
2013-11-15,50.939998626708984
2013-11-18,50.58000183105469
2013-11-19,49.63999938964844
2013-11-20,49.290000915527344
2013-11-21,50.099998474121094
2013-11-22,52.209999084472656
2013-11-25,52.0
2013-11-26,54.060001373291016
2013-11-27,54.290000915527344
2013-11-29,54.15999984741211
2013-12-02,53.84000015258789
2013-12-03,53.72999954223633
2013-12-04,53.560001373291016
2013-12-05,54.09000015258789
2013-12-06,54.77000045776367
2013-12-09,54.63999938964844
2013-12-10,54.439998626708984
2013-12-11,53.7599983215332
2013-12-12,53.029998779296875
2013-12-13,53.290000915527344
2013-12-16,53.63999938964844
2013-12-17,54.9900016784668
2013-12-18,55.290000915527344
2013-12-19,55.83000183105469
2013-12-20,56.4900016784668
2013-12-23,56.599998474121094
2013-12-24,57.25
2013-12-26,57.61000061035156
2013-12-27,57.68000030517578
2013-12-30,57.72999954223633
2013-12-31,57.91999816894531
2014-01-02,57.75
2014-01-03,57.79999923706055
2014-01-06,57.86000061035156
2014-01-07,56.93000030517578
2014-01-08,57.959999084472656
2014-01-09,56.47999954223633
2014-01-10,57.209999084472656
2014-01-13,55.95000076293945
2014-01-14,56.11000061035156
2014-01-15,56.630001068115234
2014-01-16,55.36000061035156
2014-01-17,54.849998474121094
2014-01-21,54.099998474121094
2014-01-22,56.630001068115234
2014-01-23,55.310001373291016
2014-01-24,54.599998474121094
2014-01-27,54.779998779296875
2014-01-28,55.400001525878906
2014-01-29,55.4900016784668
2014-01-30,56.47999954223633
2014-01-31,56.380001068115234
2014-02-03,54.599998474121094
2014-02-04,56.58000183105469
2014-02-05,57.2599983215332
2014-02-06,57.2599983215332
2014-02-07,56.79999923706055
2014-02-10,57.02000045776367
2014-02-11,57.06999969482422
2014-02-12,57.5099983215332
2014-02-13,58.31999969482422
2014-02-14,56.900001525878906
2014-02-18,57.09000015258789
2014-02-19,56.52000045776367
2014-02-20,57.06999969482422
2014-02-21,57.91999816894531
2014-02-24,57.369998931884766
2014-02-25,57.43000030517578
2014-02-26,57.34000015258789
2014-02-27,57.2400016784668
2014-02-28,58.84000015258789
2014-03-03,58.880001068115234
2014-03-04,59.560001373291016
2014-03-05,60.47999954223633
2014-03-06,62.150001525878906
2014-03-07,62.310001373291016
2014-03-10,60.959999084472656
2014-03-11,61.779998779296875
2014-03-12,62.040000915527344
2014-03-13,60.70000076293945
2014-03-14,61.58000183105469
2014-03-17,61.970001220703125
2014-03-18,62.08000183105469
2014-03-19,61.939998626708984
2014-03-20,62.41999816894531
2014-03-21,61.06999969482422
2014-03-24,59.13999938964844
2014-03-25,58.41999816894531
2014-03-26,62.09000015258789
2014-03-27,61.220001220703125
2014-03-28,61.79999923706055
2014-03-31,62.209999084472656
2014-04-01,63.900001525878906
2014-04-02,64.06999969482422
2014-04-03,63.849998474121094
2014-04-04,62.2400016784668
2014-04-07,59.5099983215332
2014-04-08,59.66999816894531
2014-04-09,60.83000183105469
2014-04-10,58.779998779296875
2014-04-11,57.4900016784668
2014-04-14,57.88999938964844
2014-04-15,57.70000076293945
2014-04-16,58.97999954223633
2014-04-17,59.470001220703125
2014-04-21,59.970001220703125
2014-04-22,59.41999816894531
2014-04-23,59.7400016784668
2014-04-24,59.709999084472656
2014-04-25,57.97999954223633
2014-04-28,56.22999954223633
2014-04-29,56.380001068115234
2014-04-30,56.86000061035156
2014-05-01,60.209999084472656
2014-05-02,61.81999969482422
2014-05-05,62.79999923706055
2014-05-06,62.45000076293945
2014-05-07,62.65999984741211
2014-05-08,60.13999938964844
2014-05-09,60.630001068115234
2014-05-12,60.970001220703125
2014-05-13,61.04999923706055
2014-05-14,60.18000030517578
2014-05-15,60.27000045776367
2014-05-16,59.95000076293945
2014-05-19,59.36000061035156
2014-05-20,57.529998779296875
2014-05-21,57.63999938964844
2014-05-22,57.95000076293945
2014-05-23,59.869998931884766
2014-05-27,59.86000061035156
2014-05-28,59.189998626708984
2014-05-29,59.54999923706055
2014-05-30,58.65999984741211
2014-06-02,59.099998474121094
2014-06-03,59.25
2014-06-04,58.95000076293945
2014-06-05,58.45000076293945
2014-06-06,58.5099983215332
2014-06-09,58.95000076293945
2014-06-10,59.400001525878906
2014-06-11,59.5
2014-06-12,59.040000915527344
2014-06-13,58.959999084472656
2014-06-16,59.20000076293945
2014-06-17,59.06999969482422
2014-06-18,59.619998931884766
2014-06-19,59.810001373291016
2014-06-20,61.290000915527344
2014-06-23,62.4900016784668
2014-06-24,62.189998626708984
2014-06-25,63.130001068115234
2014-06-26,63.7599983215332
2014-06-27,65.63999938964844
2014-06-30,65.08000183105469
2014-07-01,65.61000061035156
2014-07-02,66.22000122070312
2014-07-03,66.37000274658203
2014-07-07,65.95999908447266
2014-07-08,65.16000366210938
2014-07-09,65.95999908447266
2014-07-10,65.1500015258789
2014-07-11,65.83999633789062
2014-07-14,66.23999786376953
2014-07-15,65.33000183105469
2014-07-16,65.51000213623047
2014-07-17,64.83000183105469
2014-07-18,64.8499984741211
2014-07-21,64.3499984741211
2014-07-22,63.630001068115234
2014-07-23,63.650001525878906
2014-07-24,63.40999984741211
2014-07-25,63.02000045776367
2014-07-28,62.91999816894531
2014-07-29,62.58000183105469
2014-07-30,62.689998626708984
2014-07-31,61.869998931884766
2014-08-01,62.13999938964844
2014-08-04,62.43000030517578
2014-08-05,62.150001525878906
2014-08-06,63.209999084472656
2014-08-07,62.36000061035156
2014-08-08,62.599998474121094
2014-08-11,62.900001525878906
2014-08-12,62.529998779296875
2014-08-13,63.18000030517578
2014-08-14,64.36000061035156
2014-08-15,64.7699966430664
2014-08-18,65.04000091552734
2014-08-19,64.55000305175781
2014-08-20,64.30999755859375
2014-08-21,65.3499984741211
2014-08-22,64.81999969482422
2014-08-25,64.41999816894531
2014-08-26,64.0999984741211
2014-08-27,64.58000183105469
2014-08-28,64.7300033569336
2014-08-29,64.80999755859375
2014-09-02,66.0
2014-09-03,65.87999725341797
2014-09-04,65.83999633789062
2014-09-05,66.44000244140625
2014-09-08,66.0999984741211
2014-09-09,65.87999725341797
2014-09-10,65.76000213623047
2014-09-11,66.30000305175781
2014-09-12,65.95999908447266
2014-09-15,65.73999786376953
2014-09-16,65.54000091552734
2014-09-17,66.70999908447266
2014-09-18,65.54000091552734
2014-09-19,64.9800033569336
2014-09-22,63.470001220703125
2014-09-23,63.0
2014-09-24,63.970001220703125
2014-09-25,63.470001220703125
2014-09-26,64.91999816894531
2014-09-29,65.01000213623047
2014-09-30,64.58000183105469
2014-10-01,63.599998474121094
