,0
0,18.166656610771593
1,18.172818969551006
2,18.178981328330416
3,18.18514368710983
4,18.191306045889238
5,18.19746840466865
6,18.20363076344806
7,18.209793122227474
8,18.215955481006883
9,18.222117839786296
10,18.228280198565706
11,18.23444255734512
12,18.24060491612453
13,18.24676727490394
14,18.25292963368335
15,18.259091992462764
16,18.265254351242174
17,18.271416710021587
18,18.277579068800996
19,18.28374142758041
20,18.28990378635982
21,18.296066145139232
22,18.30222850391864
23,18.308390862698054
24,18.314553221477464
25,18.320715580256877
26,18.326877939036287
27,18.3330402978157
28,18.33920265659511
29,18.345365015374522
30,18.35152737415393
31,18.357689732933345
32,18.363852091712754
33,18.370014450492167
34,18.376176809271577
35,18.38233916805099
36,18.3885015268304
37,18.394663885609813
38,18.400826244389222
39,18.406988603168635
40,18.413150961948045
41,18.419313320727458
42,18.425475679506867
43,18.43163803828628
44,18.43780039706569
45,18.443962755845103
46,18.450125114624512
47,18.456287473403926
48,18.46244983218334
49,18.468612190962748
50,18.47477454974216
51,18.48093690852157
52,18.487099267300984
53,18.493261626080393
54,18.499423984859806
55,18.505586343639216
56,18.51174870241863
57,18.51791106119804
58,18.52407341997745
59,18.53023577875686
60,18.536398137536274
61,18.542560496315684
62,18.548722855095097
63,18.554885213874506
64,18.56104757265392
65,18.56720993143333
66,18.573372290212742
67,18.57953464899215
68,18.585697007771564
69,18.591859366550974
70,18.598021725330387
71,18.604184084109797
72,18.61034644288921
73,18.61650880166862
74,18.622671160448032
75,18.62883351922744
76,18.634995878006855
77,18.641158236786264
78,18.647320595565677
79,18.653482954345087
80,18.6596453131245
81,18.66580767190391
82,18.671970030683323
83,18.678132389462732
84,18.684294748242145
85,18.690457107021555
86,18.696619465800968
87,18.702781824580377
88,18.70894418335979
89,18.7151065421392
90,18.721268900918613
91,18.727431259698022
92,18.733593618477435
93,18.739755977256845
94,18.745918336036258
95,18.752080694815668
96,18.75824305359508
97,18.764405412374494
98,18.770567771153903
99,18.776730129933313
100,18.782892488712726
101,18.78905484749214
102,18.79521720627155
103,18.80137956505096
104,18.80754192383037
105,18.813704282609784
106,18.819866641389194
107,18.826029000168607
108,18.832191358948016
109,18.83835371772743
110,18.84451607650684
111,18.85067843528625
112,18.85684079406566
113,18.863003152845074
114,18.869165511624484
115,18.875327870403897
116,18.881490229183306
117,18.88765258796272
118,18.89381494674213
119,18.899977305521542
120,18.90613966430095
121,18.912302023080365
122,18.918464381859774
123,18.924626740639187
124,18.930789099418597
125,18.93695145819801
126,18.94311381697742
127,18.949276175756832
128,18.955438534536242
129,18.961600893315655
130,18.967763252095065
131,18.973925610874478
132,18.980087969653887
133,18.9862503284333
134,18.99241268721271
135,18.998575045992123
136,19.004737404771532
137,19.010899763550945
138,19.017062122330355
139,19.023224481109768
140,19.029386839889177
141,19.03554919866859
142,19.041711557448
143,19.047873916227413
144,19.054036275006823
145,19.060198633786236
146,19.06636099256565
147,19.07252335134506
148,19.07868571012447
149,19.08484806890388
150,19.091010427683294
151,19.097172786462703
152,19.103335145242117
153,19.109497504021526
154,19.11565986280094
155,19.12182222158035
156,19.12798458035976
157,19.13414693913917
158,19.140309297918584
159,19.146471656697994
160,19.152634015477407
161,19.158796374256816
162,19.16495873303623
163,19.17112109181564
164,19.177283450595052
165,19.18344580937446
166,19.189608168153875
167,19.195770526933284
168,19.201932885712697
169,19.208095244492107
170,19.21425760327152
171,19.22041996205093
172,19.226582320830342
173,19.232744679609752
174,19.238907038389165
175,19.245069397168574
176,19.251231755947988
177,19.257394114727397
178,19.26355647350681
179,19.26971883228622
180,19.275881191065633
181,19.282043549845042
182,19.288205908624455
183,19.294368267403865
184,19.300530626183278
185,19.306692984962687
186,19.3128553437421
187,19.31901770252151
188,19.325180061300923
189,19.331342420080333
190,19.337504778859746
191,19.343667137639155
192,19.349829496418568
193,19.355991855197978
194,19.36215421397739
195,19.368316572756804
196,19.374478931536213
197,19.380641290315623
198,19.386803649095036
199,19.39296600787445
200,19.39912836665386
201,19.40529072543327
202,19.41145308421268
203,19.417615442992094
204,19.423777801771504
205,19.429940160550917
206,19.436102519330326
207,19.44226487810974
208,19.44842723688915
209,19.454589595668562
210,19.46075195444797
211,19.466914313227385
212,19.473076672006794
213,19.479239030786207
214,19.485401389565617
215,19.49156374834503
216,19.49772610712444
217,19.503888465903852
218,19.510050824683262
219,19.516213183462675
220,19.522375542242084
221,19.528537901021497
222,19.534700259800907
223,19.54086261858032
224,19.54702497735973
225,19.553187336139143
226,19.559349694918552
227,19.565512053697965
228,19.571674412477375
229,19.577836771256788
230,19.583999130036197
231,19.59016148881561
232,19.59632384759502
233,19.602486206374433
234,19.608648565153842
235,19.614810923933256
236,19.620973282712665
237,19.627135641492078
238,19.633298000271488
239,19.6394603590509
240,19.64562271783031
241,19.651785076609723
242,19.657947435389133
243,19.664109794168546
244,19.67027215294796
245,19.67643451172737
246,19.682596870506778
247,19.68875922928619
248,19.694921588065604
249,19.701083946845014
250,19.707246305624427
251,19.713408664403836
252,19.71957102318325
253,19.72573338196266
254,19.731895740742072
255,19.73805809952148
256,19.744220458300894
257,19.750382817080304
258,19.756545175859717
259,19.762707534639127
260,19.76886989341854
261,19.77503225219795
262,19.781194610977362
263,19.78735696975677
264,19.793519328536185
265,19.799681687315594
266,19.805844046095007
267,19.812006404874417
268,19.81816876365383
269,19.82433112243324
270,19.830493481212653
271,19.836655839992062
272,19.842818198771475
273,19.848980557550885
274,19.855142916330298
275,19.861305275109707
276,19.86746763388912
277,19.87362999266853
278,19.879792351447943
279,19.885954710227352
280,19.892117069006765
281,19.898279427786175
282,19.904441786565588
283,19.910604145344998
284,19.91676650412441
285,19.92292886290382
286,19.929091221683233
287,19.935253580462643
288,19.941415939242056
289,19.947578298021465
290,19.95374065680088
291,19.959903015580288
292,19.9660653743597
293,19.972227733139114
294,19.978390091918524
295,19.984552450697933
296,19.990714809477346
297,19.99687716825676
298,20.00303952703617
299,20.009201885815582
300,20.01536424459499
301,20.021526603374404
302,20.027688962153814
303,20.033851320933227
304,20.040013679712636
305,20.04617603849205
306,20.05233839727146
307,20.058500756050872
308,20.06466311483028
309,20.070825473609695
310,20.076987832389104
311,20.083150191168517
312,20.089312549947927
313,20.09547490872734
314,20.10163726750675
315,20.107799626286162
316,20.113961985065572
317,20.120124343844985
