,0
0,7.992481874492768
1,8.152693201079899
2,8.312904527667031
3,8.473115854254162
4,8.633327180841293
5,8.793538507428426
6,8.953749834015557
7,9.113961160602688
8,9.27417248718982
9,9.434383813776952
10,9.594595140364083
11,9.754806466951216
12,9.915017793538347
13,10.075229120125478
14,10.235440446712609
15,10.395651773299742
16,10.555863099886873
17,10.716074426474004
18,10.876285753061136
19,11.036497079648267
20,11.196708406235398
21,11.35691973282253
22,11.517131059409662
23,11.677342385996793
24,11.837553712583926
25,11.997765039171057
26,12.157976365758188
27,12.318187692345319
28,12.478399018932452
29,12.638610345519583
30,12.798821672106715
31,12.959032998693846
32,13.119244325280977
33,13.279455651868108
34,13.43966697845524
35,13.599878305042372
36,13.760089631629503
37,13.920300958216636
38,14.080512284803767
39,14.240723611390898
40,14.400934937978029
41,14.561146264565162
42,14.721357591152293
43,14.881568917739425
44,15.041780244326556
45,15.201991570913687
46,15.362202897500818
47,15.52241422408795
48,15.682625550675082
49,15.842836877262215
50,16.003048203849346
51,16.163259530436477
52,16.323470857023608
53,16.48368218361074
54,16.64389351019787
55,16.804104836785
56,16.964316163372136
57,17.124527489959267
58,17.284738816546398
59,17.44495014313353
60,17.605161469720663
61,17.765372796307794
62,17.925584122894925
63,18.085795449482056
64,18.246006776069187
65,18.406218102656318
66,18.56642942924345
67,18.72664075583058
68,18.88685208241771
69,19.047063409004846
70,19.207274735591977
71,19.367486062179108
72,19.52769738876624
73,19.687908715353373
74,19.848120041940504
75,20.008331368527635
76,20.168542695114766
77,20.328754021701897
78,20.488965348289028
79,20.64917667487616
80,20.80938800146329
81,20.96959932805042
82,21.129810654637556
83,21.290021981224687
84,21.450233307811818
85,21.610444634398952
86,21.770655960986083
87,21.930867287573214
88,22.091078614160345
89,22.251289940747476
90,22.411501267334607
91,22.57171259392174
92,22.73192392050887
93,22.892135247096
94,23.05234657368313
95,23.212557900270266
96,23.372769226857397
97,23.532980553444528
98,23.693191880031662
99,23.853403206618793
100,24.013614533205924
101,24.173825859793055
102,24.334037186380186
103,24.494248512967317
104,24.65445983955445
105,24.81467116614158
106,24.974882492728714
107,25.135093819315845
108,25.295305145902976
109,25.455516472490107
110,25.615727799077238
111,25.77593912566437
112,25.936150452251503
113,26.096361778838634
114,26.256573105425765
115,26.416784432012896
116,26.576995758600027
117,26.73720708518716
118,26.89741841177429
119,27.057629738361424
120,27.217841064948555
121,27.378052391535686
122,27.538263718122817
123,27.698475044709948
124,27.85868637129708
125,28.018897697884213
126,28.179109024471344
127,28.339320351058475
128,28.499531677645606
129,28.659743004232737
130,28.81995433081987
131,28.980165657407
132,29.140376983994134
133,29.300588310581265
134,29.460799637168396
135,29.621010963755527
136,29.781222290342658
137,29.94143361692979
138,30.101644943516924
139,30.261856270104055
140,30.422067596691186
141,30.582278923278317
142,30.742490249865448
143,30.90270157645258
144,31.06291290303971
145,31.223124229626844
146,31.383335556213975
147,31.543546882801106
148,31.703758209388237
149,31.863969535975368
150,32.0241808625625
151,32.184392189149634
152,32.344603515736765
153,32.504814842323896
154,32.66502616891103
155,32.82523749549816
156,32.98544882208529
157,33.14566014867242
158,33.30587147525955
159,33.46608280184668
160,33.62629412843381
161,33.786505455020944
162,33.946716781608075
163,34.106928108195206
164,34.267139434782344
165,34.427350761369475
166,34.587562087956606
167,34.74777341454374
168,34.90798474113087
169,35.068196067718
170,35.22840739430514
171,35.38861872089227
172,35.5488300474794
173,35.70904137406653
174,35.86925270065366
175,36.02946402724079
176,36.18967535382792
177,36.349886680415054
178,36.510098007002185
179,36.670309333589316
180,36.83052066017645
181,36.99073198676358
182,37.15094331335071
183,37.31115463993784
184,37.47136596652497
185,37.6315772931121
186,37.79178861969923
187,37.951999946286364
188,38.112211272873495
189,38.27242259946063
190,38.432633926047764
191,38.592845252634895
192,38.753056579222026
193,38.91326790580916
194,39.07347923239629
195,39.23369055898342
196,39.39390188557056
197,39.55411321215769
198,39.71432453874482
199,39.87453586533195
200,40.03474719191908
201,40.19495851850621
202,40.35516984509334
203,40.515381171680474
204,40.675592498267605
205,40.835803824854736
206,40.99601515144187
207,41.156226478029
208,41.31643780461613
209,41.47664913120326
210,41.63686045779039
211,41.79707178437752
212,41.95728311096466
213,42.11749443755179
214,42.27770576413892
215,42.43791709072605
216,42.598128417313184
217,42.758339743900315
218,42.918551070487446
219,43.07876239707458
220,43.23897372366171
221,43.39918505024884
222,43.55939637683597
223,43.7196077034231
224,43.87981903001024
225,44.04003035659737
226,44.2002416831845
227,44.36045300977163
228,44.52066433635876
229,44.680875662945894
230,44.841086989533025
231,45.001298316120156
232,45.16150964270729
233,45.32172096929442
