,Date,Close
0,2011-01-03,21.522499084472656
1,2011-01-04,20.99250030517578
2,2011-01-05,21.1299991607666
3,2011-01-06,20.940000534057617
4,2011-01-07,20.88249969482422
5,2011-01-10,21.042499542236328
6,2011-01-11,21.0049991607666
7,2011-01-12,20.9325008392334
8,2011-01-13,20.639999389648438
9,2011-01-14,21.017499923706055
10,2011-01-18,21.014999389648438
11,2011-01-19,20.915000915527344
12,2011-01-20,20.767499923706055
13,2011-01-21,20.575000762939453
14,2011-01-24,20.665000915527344
15,2011-01-25,20.719999313354492
16,2011-01-26,21.0
17,2011-01-27,20.6924991607666
18,2011-01-28,20.364999771118164
19,2011-01-31,20.6200008392334
20,2011-02-01,20.887500762939453
21,2011-02-02,20.977500915527344
22,2011-02-03,20.950000762939453
23,2011-02-04,21.434999465942383
24,2011-02-07,21.625
25,2011-02-08,21.677499771118164
26,2011-02-09,21.8125
27,2011-02-10,21.697500228881836
28,2011-02-11,21.552499771118164
29,2011-02-14,21.4424991607666
30,2011-02-15,21.387500762939453
31,2011-02-16,21.4375
32,2011-02-17,21.510000228881836
33,2011-02-18,22.204999923706055
34,2011-02-22,21.8075008392334
35,2011-02-23,21.547500610351562
36,2011-02-24,21.6299991607666
37,2011-02-25,21.9950008392334
38,2011-02-28,22.25749969482422
39,2011-03-01,21.924999237060547
40,2011-03-02,22.082500457763672
41,2011-03-03,22.459999084472656
42,2011-03-04,22.469999313354492
43,2011-03-07,22.229999542236328
44,2011-03-08,22.297500610351562
45,2011-03-09,22.237499237060547
46,2011-03-10,22.045000076293945
47,2011-03-11,21.792499542236328
48,2011-03-14,21.552499771118164
49,2011-03-15,21.332500457763672
50,2011-03-16,21.204999923706055
51,2011-03-17,21.352500915527344
52,2011-03-18,19.397499084472656
53,2011-03-21,19.209999084472656
54,2011-03-22,18.862499237060547
55,2011-03-23,19.30500030517578
56,2011-03-24,19.1825008392334
57,2011-03-25,19.165000915527344
58,2011-03-28,18.97249984741211
59,2011-03-29,19.09000015258789
60,2011-03-30,19.1875
61,2011-03-31,18.924999237060547
62,2011-04-01,19.13249969482422
63,2011-04-04,19.352500915527344
64,2011-04-05,19.482500076293945
65,2011-04-06,19.667499542236328
66,2011-04-07,19.522499084472656
67,2011-04-08,19.34749984741211
68,2011-04-11,19.532499313354492
69,2011-04-12,19.549999237060547
70,2011-04-13,19.852500915527344
71,2011-04-14,20.020000457763672
72,2011-04-15,19.6825008392334
73,2011-04-18,19.645000457763672
74,2011-04-19,19.6825008392334
75,2011-04-20,20.017499923706055
76,2011-04-21,20.047500610351562
77,2011-04-25,20.02750015258789
78,2011-04-26,19.989999771118164
79,2011-04-27,20.280000686645508
80,2011-04-28,20.642499923706055
81,2011-04-29,20.579999923706055
82,2011-05-02,20.559999465942383
83,2011-05-03,20.415000915527344
84,2011-05-04,20.697500228881836
85,2011-05-05,20.65250015258789
